i,t_v,Resistencia(Ohms)
0,1668616849.34375,+1.38756300E+02
0,1668616849.7822263,+1.38758070E+02
0,1668616850.21875,+1.38756200E+02
0,1668616850.665039,+1.38760050E+02
0,1668616851.1054688,+1.38757870E+02
0,1668616851.5429685,+1.38756620E+02
0,1668616851.9824219,+1.38757970E+02
0,1668616852.421875,+1.38753500E+02
0,1668616852.8652341,+1.38757240E+02
0,1668616853.3066406,+1.38759430E+02
0,1668616853.7470703,+1.38756100E+02
0,1668616854.1816406,+1.38757660E+02
0,1668616854.6230469,+1.38757240E+02
0,1668616855.0625,+1.38760150E+02
0,1668616855.5009763,+1.38756930E+02
0,1668616855.9394531,+1.38754740E+02
0,1668616856.3808594,+1.38753910E+02
0,1668616856.819336,+1.38755890E+02
0,1668616857.2597654,+1.38757240E+02
0,1668616857.696289,+1.38761610E+02
0,1668616858.1347656,+1.38764000E+02
0,1668616858.5742188,+1.38760880E+02
0,1668616859.015625,+1.38762230E+02
0,1668616859.4570312,+1.38765870E+02
0,1668616859.899414,+1.38759320E+02
0,1668616860.3388672,+1.38759950E+02
0,1668616860.7802734,+1.38760780E+02
0,1668616861.2158203,+1.38761710E+02
0,1668616861.65332,+1.38761820E+02
0,1668616862.0966797,+1.38760260E+02
0,1668616862.5390625,+1.38761090E+02
0,1668616862.9785156,+1.38762550E+02
0,1668616863.416992,+1.38766920E+02
0,1668616863.8583984,+1.38757450E+02
0,1668616864.2988281,+1.38760670E+02
0,1668616864.7373047,+1.38759430E+02
0,1668616865.1738281,+1.38757240E+02
0,1668616865.6142578,+1.38757970E+02
0,1668616866.053711,+1.38757870E+02
0,1668616866.493164,+1.38757760E+02
0,1668616866.9335935,+1.38758800E+02
0,1668616867.368164,+1.38758910E+02
0,1668616867.805664,+1.38757450E+02
0,1668616868.2451172,+1.38762340E+02
0,1668616868.6865234,+1.38760670E+02
0,1668616869.1240232,+1.38760470E+02
0,1668616869.5605469,+1.38761190E+02
0,1668616869.9990234,+1.38760780E+02
0,1668616870.4404294,+1.38758910E+02
0,1668616870.8798828,+1.38760780E+02
0,1668616871.319336,+1.38760670E+02
0,1668616871.7597654,+1.38756410E+02
0,1668616872.2050781,+1.38757760E+02
0,1668616872.647461,+1.38758490E+02
0,1668616873.0898438,+1.38761820E+02
0,1668616873.5302732,+1.38758180E+02
0,1668616873.9707031,+1.38756200E+02
0,1668616874.4111328,+1.38757970E+02
0,1668616874.8525388,+1.38757450E+02
0,1668616875.290039,+1.38759010E+02
0,1668616875.7265625,+1.38758280E+02
0,1668616876.1669922,+1.38760360E+02
0,1668616876.6035156,+1.38760050E+02
0,1668616877.0439453,+1.38756100E+02
0,1668616877.4853513,+1.38755780E+02
0,1668616877.9248047,+1.38756200E+02
0,1668616878.3623044,+1.38754540E+02
0,1668616878.8007812,+1.38756300E+02
0,1668616879.241211,+1.38759430E+02
0,1668616879.6787107,+1.38758800E+02
0,1668616880.1191406,+1.38759840E+02
0,1668616880.5556638,+1.38760670E+02
0,1668616880.9941406,+1.38761610E+02
0,1668616881.4375,+1.38758590E+02
0,1668616881.8730469,+1.38755470E+02
0,1668616882.314453,+1.38756930E+02
0,1668616882.7519531,+1.38758590E+02
0,1668616883.191406,+1.38758070E+02
0,1668616883.6298828,+1.38755680E+02
0,1668616884.0703125,+1.38752980E+02
0,1668616884.5097656,+1.38754850E+02
0,1668616884.9531252,+1.38755260E+02
0,1668616885.3916013,+1.38756930E+02
0,1668616885.8320312,+1.38757340E+02
0,1668616886.2753906,+1.38757340E+02
0,1668616886.7158203,+1.38762440E+02
0,1668616887.15625,+1.38761820E+02
0,1668616887.5986328,+1.38757970E+02
0,1668616888.0419922,+1.38758180E+02
0,1668616888.4824219,+1.38761710E+02
0,1668616888.9208982,+1.38762440E+02
0,1668616889.356445,+1.38765770E+02
0,1668616889.7988281,+1.38764210E+02
0,1668616890.234375,+1.38757660E+02
0,1668616890.671875,+1.38757970E+02
0,1668616891.1074216,+1.38758280E+02
0,1668616891.5458984,+1.38760780E+02
0,1668616891.9833984,+1.38759950E+02
0,1668616892.4189453,+1.38762030E+02
0,1668616892.8554688,+1.38762960E+02
0,1668616893.296875,+1.38760990E+02
0,1668616893.7402341,+1.38764940E+02
0,1668616894.1816406,+1.38764420E+02
0,1668616894.620117,+1.38765670E+02
0,1668616895.0585938,+1.38764310E+02
0,1668616895.495117,+1.38760360E+02
0,1668616895.9306638,+1.38762550E+02
0,1668616896.3662107,+1.38763480E+02
0,1668616896.805664,+1.38762960E+02
0,1668616897.2431638,+1.38759630E+02
0,1668616897.6845703,+1.38764940E+02
0,1668616898.1220703,+1.38764110E+02
0,1668616898.5625,+1.38763690E+02
0,1668616899.0019531,+1.38762750E+02
0,1668616899.4433591,+1.38763480E+02
0,1668616899.8847656,+1.38762030E+02
0,1668616900.3222656,+1.38762130E+02
0,1668616900.7607422,+1.38764310E+02
0,1668616901.1972656,+1.38763590E+02
0,1668616901.6376953,+1.38761510E+02
0,1668616902.0771484,+1.38761610E+02
0,1668616902.5136716,+1.38762340E+02
0,1668616902.9570312,+1.38762860E+02
0,1668616903.397461,+1.38761400E+02
0,1668616903.8408203,+1.38762650E+02
