i,t_v,tensión(V)
0,1668609323.6054688,+1.06962850E+02
0,1668609324.0439453,+1.06963890E+02
0,1668609324.4824219,+1.06965550E+02
0,1668609324.9277344,+1.06966690E+02
0,1668609325.3662107,+1.06967110E+02
0,1668609325.805664,+1.06968780E+02
0,1668609326.2480469,+1.06970020E+02
0,1668609326.6894531,+1.06971480E+02
0,1668609327.1269531,+1.06971790E+02
0,1668609327.5693357,+1.06964410E+02
0,1668609328.0097656,+1.06941940E+02
0,1668609328.4492188,+1.06908540E+02
0,1668609328.8916013,+1.06891800E+02
0,1668609329.3300781,+1.06888260E+02
0,1668609329.7675781,+1.06894500E+02
0,1668609330.2089844,+1.06902100E+02
0,1668609330.6484375,+1.06914060E+02
0,1668609331.0859375,+1.06914890E+02
0,1668609331.5253906,+1.06910000E+02
0,1668609331.9667969,+1.06910000E+02
0,1668609332.40625,+1.06913020E+02
0,1668609332.84375,+1.06915200E+02
0,1668609333.2871094,+1.06915620E+02
0,1668609333.7236328,+1.06913540E+02
0,1668609334.1611328,+1.06914680E+02
0,1668609334.6015627,+1.06914680E+02
0,1668609335.0429685,+1.06914790E+02
0,1668609335.4873047,+1.06913750E+02
0,1668609335.9248047,+1.06915410E+02
0,1668609336.3662107,+1.06914270E+02
0,1668609336.8027344,+1.06910420E+02
0,1668609337.2421875,+1.06904590E+02
0,1668609337.6835938,+1.06897730E+02
0,1668609338.1279297,+1.06891380E+02
0,1668609338.5673828,+1.06882950E+02
0,1668609339.006836,+1.06877130E+02
0,1668609339.4501953,+1.06868390E+02
0,1668609339.8876953,+1.06858300E+02
0,1668609340.3310547,+1.06837080E+02
0,1668609340.7724607,+1.06793910E+02
0,1668609341.2109375,+1.06723280E+02
0,1668609341.65332,+1.06668350E+02
0,1668609342.0927734,+1.06626120E+02
0,1668609342.5322266,+1.06589920E+02
0,1668609342.9697266,+1.06636310E+02
0,1668609343.4072266,+1.06657530E+02
0,1668609343.8457031,+1.06651080E+02
0,1668609344.285156,+1.06624250E+02
0,1668609344.7265625,+1.06594910E+02
0,1668609345.163086,+1.06567030E+02
0,1668609345.600586,+1.06578160E+02
0,1668609346.0419922,+1.06601780E+02
0,1668609346.4794922,+1.06604480E+02
0,1668609346.915039,+1.06595330E+02
0,1668609347.3515625,+1.06597820E+02
0,1668609347.790039,+1.06590440E+02
0,1668609348.227539,+1.06568380E+02
0,1668609348.6689453,+1.06548410E+02
0,1668609349.1054688,+1.06531980E+02
0,1668609349.5458984,+1.06559130E+02
0,1668609349.984375,+1.06593250E+02
0,1668609350.428711,+1.06557360E+02
0,1668609350.868164,+1.06566620E+02
0,1668609351.3046875,+1.06524170E+02
0,1668609351.7431638,+1.06474140E+02
0,1668609352.1855466,+1.06472790E+02
0,1668609352.6279297,+1.06474870E+02
0,1668609353.0673828,+1.06477050E+02
0,1668609353.508789,+1.06488810E+02
0,1668609353.9521484,+1.06505760E+02
0,1668609354.3916013,+1.06512730E+02
0,1668609354.828125,+1.06512840E+02
0,1668609355.2705078,+1.06513040E+02
0,1668609355.7089844,+1.06500350E+02
0,1668609356.1484375,+1.06492550E+02
0,1668609356.5898438,+1.06519180E+02
0,1668609357.0292969,+1.06573590E+02
0,1668609357.4697266,+1.06579930E+02
0,1668609357.9091797,+1.06540300E+02
0,1668609358.3496091,+1.06503060E+02
0,1668609358.7910156,+1.06476840E+02
0,1668609359.2294922,+1.06461760E+02
0,1668609359.6699219,+1.06449590E+02
0,1668609360.1083984,+1.06449800E+02
0,1668609360.5468748,+1.06445840E+02
0,1668609360.9863281,+1.06444800E+02
0,1668609361.4267578,+1.06453020E+02
0,1668609361.8652341,+1.06460300E+02
0,1668609362.305664,+1.06463530E+02
0,1668609362.7480469,+1.06460410E+02
0,1668609363.1894531,+1.06456770E+02
0,1668609363.6230469,+1.06455620E+02
0,1668609364.0683594,+1.06459260E+02
0,1668609364.5058594,+1.06462700E+02
0,1668609364.9501953,+1.06466340E+02
0,1668609365.3867188,+1.06469350E+02
0,1668609365.8291016,+1.06473200E+02
0,1668609366.2675781,+1.06415780E+02
0,1668609366.7070312,+1.06301670E+02
0,1668609367.1464841,+1.06280240E+02
0,1668609367.5839844,+1.06243410E+02
0,1668609368.0253906,+1.06136160E+02
