i,t_v,tensión(V)
0,1668001320.3435545,+5.73405000E-04

0,1668001320.8735545,+5.72916000E-04

0,1668001321.3935544,+5.73499000E-04

0,1668001321.9235547,+5.74560000E-04

0,1668001322.4415545,+5.75164000E-04

0,1668001322.9715545,+5.74737000E-04

0,1668001323.4915545,+5.75809000E-04

0,1668001324.0215545,+5.76809000E-04

0,1668001324.5415545,+5.77475000E-04

0,1668001325.0715547,+5.78235000E-04

0,1668001325.5915546,+5.79567000E-04

0,1668001326.1215544,+5.81524000E-04

0,1668001326.6415544,+5.83272000E-04

0,1668001327.1715546,+5.84469000E-04

0,1668001327.6915545,+5.86832000E-04

0,1668001328.2145545,+5.89528000E-04

0,1668001328.7465546,+5.91755000E-04

0,1668001329.2665546,+5.93223000E-04

0,1668001329.7965546,+5.95606000E-04

0,1668001330.3165545,+5.98063000E-04

0,1668001330.8465545,+5.99676000E-04

0,1668001331.3665547,+6.00540000E-04

0,1668001331.8965545,+6.02216000E-04

0,1668001332.4165545,+6.04131000E-04

0,1668001332.9465547,+6.04870000E-04

0,1668001333.4665546,+6.05599000E-04

0,1668001333.9965546,+6.06671000E-04

0,1668001334.5125544,+6.07993000E-04

0,1668001335.0425546,+6.08919000E-04

0,1668001335.5625546,+6.09762000E-04

0,1668001336.0925546,+6.10886000E-04

0,1668001336.6125546,+6.12520000E-04

0,1668001337.1425545,+6.13696000E-04

0,1668001337.6625547,+6.14373000E-04

0,1668001338.1925545,+6.16038000E-04

0,1668001338.7125545,+6.17818000E-04

0,1668001339.2425547,+6.18672000E-04

0,1668001339.7625546,+6.19275000E-04

0,1668001340.2925544,+6.20816000E-04

0,1668001340.8225546,+6.21596000E-04

0,1668001341.3425546,+6.22242000E-04

0,1668001341.8725545,+6.23106000E-04

0,1668001342.3925545,+6.23980000E-04

0,1668001342.9125545,+6.25364000E-04

0,1668001343.4425547,+6.26010000E-04

0,1668001343.9625547,+6.27061000E-04

0,1668001344.4925544,+6.28799000E-04

0,1668001345.0125544,+6.29673000E-04

0,1668001345.5425546,+6.30506000E-04

0,1668001346.0625546,+6.31578000E-04

0,1668001346.5925546,+6.33119000E-04

0,1668001347.1125546,+6.34451000E-04

0,1668001347.6425545,+6.34555000E-04

0,1668001348.1625547,+6.35544000E-04

0,1668001348.6925545,+6.37490000E-04

0,1668001349.2125545,+6.38427000E-04

0,1668001349.7425547,+6.37979000E-04

0,1668001350.2625546,+6.38562000E-04

0,1668001350.7925544,+6.40269000E-04

0,1668001351.3125546,+6.41144000E-04

0,1668001351.8425546,+6.41008000E-04

0,1668001352.3625546,+6.41123000E-04

0,1668001352.8925545,+6.43184000E-04

0,1668001353.4125545,+6.44225000E-04

0,1668001353.9325545,+6.44183000E-04

0,1668001354.4635546,+6.45578000E-04

0,1668001354.9915545,+6.47587000E-04

0,1668001355.5115545,+6.48294000E-04

0,1668001356.0315545,+6.48804000E-04

0,1668001356.5615544,+6.50064000E-04

0,1668001357.0815544,+6.51708000E-04

0,1668001357.6115546,+6.52791000E-04

0,1668001358.1315546,+6.53561000E-04

0,1668001358.6545546,+6.54779000E-04

0,1668001359.1845546,+6.56278000E-04

0,1668001359.7045546,+6.57818000E-04

0,1668001360.2255545,+6.58984000E-04

0,1668001360.7575545,+6.60472000E-04

0,1668001361.2875545,+6.62138000E-04

0,1668001361.8075545,+6.63751000E-04

0,1668001362.3375545,+6.65531000E-04

0,1668001362.8575544,+6.66707000E-04

0,1668001363.3845544,+6.68050000E-04

0,1668001363.9145546,+6.69611000E-04

0,1668001364.4345546,+6.70943000E-04

0,1668001364.9645545,+6.72182000E-04

0,1668001365.4845545,+6.72723000E-04

0,1668001366.0145547,+6.73951000E-04

0,1668001366.5345547,+6.74586000E-04

0,1668001367.0645545,+6.74919000E-04

0,1668001367.5845544,+6.75440000E-04

0,1668001368.1145546,+6.75835000E-04

0,1668001368.6345546,+6.76408000E-04

0,1668001369.1645546,+6.76918000E-04

0,1668001369.6845546,+6.77813000E-04

0,1668001370.2145545,+6.78729000E-04

0,1668001370.7445545,+6.79749000E-04

0,1668001371.2645545,+6.81268000E-04

0,1668001371.7915545,+6.82684000E-04

0,1668001372.3115547,+6.83912000E-04

0,1668001372.8415544,+6.85692000E-04

0,1668001373.3715546,+6.87722000E-04

0,1668001373.8915546,+6.88565000E-04

0,1668001374.4215543,+6.88783000E-04

0,1668001374.9395545,+6.90594000E-04

0,1668001375.4725544,+6.92104000E-04

0,1668001375.9925544,+6.92988000E-04

0,1668001376.5225546,+6.94071000E-04

0,1668001377.0425546,+6.95934000E-04

0,1668001377.5725546,+6.96652000E-04

0,1668001378.0925546,+6.97017000E-04

0,1668001378.6235545,+6.98026000E-04

0,1668001379.1435544,+6.99473000E-04

0,1668001379.6735544,+6.99879000E-04

0,1668001380.1935544,+6.99973000E-04

0,1668001380.7235546,+3.51600000E-04

0,1668001381.2435546,+7.07269000E-04

0,1668001381.7735543,+5.86790000E-04

0,1668001382.2975545,+5.76476000E-04

0,1668001382.8275545,+6.40457000E-04

0,1668001383.3475544,+6.28216000E-04

0,1668001383.8775544,+5.44386000E-04

0,1668001384.3975544,+6.34753000E-04

0,1668001384.9275546,+6.04141000E-04

0,1668001385.4475546,+5.93847000E-04

0,1668001385.9775543,+6.21492000E-04

0,1668001386.4975545,+6.99171000E-04

0,1668001387.0275545,+6.58692000E-04

0,1668001387.5475545,+6.69809000E-04

0,1668001388.0775545,+6.67207000E-04

0,1668001388.5975544,+5.67337000E-04

0,1668001389.1275547,+6.09429000E-04

0,1668001389.6475546,+6.61638000E-04

0,1668001390.1775544,+5.65338000E-04

0,1668001390.6975543,+6.86348000E-04

0,1668001391.2275546,+6.17360000E-04

0,1668001391.7475545,+6.54352000E-04

0,1668001392.2775545,+6.55747000E-04

0,1668001392.7975545,+6.87514000E-04

0,1668001393.3175545,+6.48638000E-04

0,1668001393.8475544,+6.82341000E-04

0,1668001394.3675547,+6.24542000E-04

0,1668001394.8975544,+6.37521000E-04

0,1668001395.4235547,+6.78999000E-04

0,1668001395.9435546,+7.07175000E-04

0,1668001396.4735544,+6.89314000E-04

0,1668001396.9935544,+6.72754000E-04

0,1668001397.5235546,+7.34924000E-04

0,1668001398.0435545,+7.28513000E-04

0,1668001398.5705547,+7.19478000E-04

0,1668001399.0905547,+6.65739000E-04

0,1668001399.6205544,+6.58880000E-04

0,1668001400.1405544,+7.31250000E-04

0,1668001400.6705546,+6.52978000E-04

0,1668001401.1905546,+6.98224000E-04

0,1668001401.7205546,+7.42679000E-04

0,1668001402.2405546,+7.04334000E-04

0,1668001402.7705545,+6.97350000E-04

0,1668001403.2905545,+7.29543000E-04

0,1668001403.8205545,+6.55945000E-04

0,1668001404.3405545,+6.41040000E-04

0,1668001404.8705547,+5.89611000E-04

0,1668001405.3905547,+6.24948000E-04

0,1668001405.9205544,+6.26041000E-04

0,1668001406.4405544,+7.47144000E-04

0,1668001406.9705546,+6.94862000E-04

0,1668001407.4905546,+6.81695000E-04

0,1668001408.0205545,+7.06467000E-04

0,1668001408.5405545,+6.92614000E-04

0,1668001409.0705547,+6.57121000E-04

0,1668001409.5905547,+7.51422000E-04

0,1668001410.1205544,+7.64266000E-04

0,1668001410.6405544,+7.51786000E-04

0,1668001411.1705546,+7.69907000E-04

0,1668001411.6905546,+7.24006000E-04

0,1668001412.2205546,+7.13941000E-04

0,1668001412.7405546,+6.76491000E-04

0,1668001413.2705545,+7.00483000E-04

0,1668001413.7905545,+7.03012000E-04

0,1668001414.3205545,+7.59124000E-04

0,1668001414.8405545,+7.66025000E-04

0,1668001415.3615544,+7.62299000E-04

0,1668001415.8855543,+7.22132000E-04

0,1668001416.4155545,+8.80779000E-04

0,1668001416.9355545,+7.73852000E-04

0,1668001417.4655545,+6.17006000E-04

0,1668001417.9855545,+6.75742000E-04

0,1668001418.5155547,+1.05836900E-03

0,1668001419.0355546,+6.73046000E-04

0,1668001419.5655544,+7.94825000E-04

0,1668001420.0855544,+7.77568000E-04

0,1668001420.6155546,+7.61685000E-04

0,1668001421.1355546,+9.04031000E-04

0,1668001421.6655545,+7.00889000E-04

0,1668001422.1855545,+7.83116000E-04

0,1668001422.7155545,+7.13847000E-04

0,1668001423.2355545,+7.80253000E-04

0,1668001423.7655544,+7.00472000E-04

0,1668001424.2855544,+6.90209000E-04

0,1668001424.8155546,+7.44084000E-04

0,1668001425.3355546,+7.46998000E-04

0,1668001425.8655543,+7.89975000E-04

0,1668001426.3855543,+8.49980000E-04

0,1668001426.9155545,+7.64360000E-04

0,1668001427.4355545,+7.17105000E-04

0,1668001427.9655545,+6.48378000E-04

0,1668001428.4855545,+3.71001000E-04

0,1668001429.0155547,+5.24360000E-04

0,1668001429.5355546,+7.11328000E-04

0,1668001430.0655544,+6.67748000E-04

0,1668001430.5855544,+7.94222000E-04

0,1668001431.1155546,+8.87961000E-04

0,1668001431.6365545,+7.50339000E-04

0,1668001432.1665547,+7.41867000E-04

0,1668001432.6865547,+8.31338000E-04

0,1668001433.2165544,+7.03147000E-04

0,1668001433.7435546,+8.43006000E-04

0,1668001434.2535543,+6.84152000E-04

0,1668001434.7925544,+7.41732000E-04

0,1668001435.3225546,+8.08460000E-04

0,1668001435.8435545,+7.84563000E-04

0,1668001436.3645544,+8.71900000E-04

0,1668001436.8945546,+7.94919000E-04

0,1668001437.4145546,+8.44162000E-04

0,1668001437.9445546,+7.70063000E-04

0,1668001438.4745545,+7.80024000E-04

0,1668001438.9945545,+7.87362000E-04

0,1668001439.5245545,+8.21648000E-04

0,1668001440.0445545,+7.85749000E-04

0,1668001440.5745547,+8.04422000E-04

0,1668001441.0945547,+7.98645000E-04

0,1668001441.6245544,+8.17641000E-04

0,1668001442.1445546,+8.08533000E-04

0,1668001442.6745546,+8.34815000E-04

0,1668001443.1945546,+8.13540000E-04

0,1668001443.7275546,+8.16017000E-04

0,1668001444.2535543,+7.31791000E-04

0,1668001444.7805545,+8.75814000E-04

0,1668001445.3005545,+7.75424000E-04

0,1668001445.8305547,+7.67107000E-04

0,1668001446.3505547,+7.57323000E-04

0,1668001446.8805544,+1.15043200E-03

0,1668001447.4005544,+8.01206000E-04

0,1668001447.9305546,+2.37189000E-04

0,1668001448.4545546,+3.05282000E-04

0,1668001448.9745545,+2.07848000E-04

0,1668001449.4985547,+3.52474000E-04

0,1668001450.0285544,+3.59916000E-04

0,1668001450.5485544,+1.71928000E-04

0,1668001451.0785546,+4.88825000E-04

0,1668001451.5985546,+5.14201000E-04

0,1668001452.1285546,-2.69955000E-04

0,1668001452.6485546,+2.68987000E-04

0,1668001453.1785545,+4.07368000E-04

0,1668001453.6985545,+1.11325300E-03

0,1668001454.2285545,+4.69226000E-04

0,1668001454.7485545,+1.97179000E-04

0,1668001455.2785547,+4.98963000E-04

0,1668001455.7985547,+7.98989000E-04

0,1668001456.3235545,+3.16731000E-04

0,1668001456.8545547,+6.26499000E-04

0,1668001457.3745546,+7.34196000E-04

0,1668001457.9045546,+9.76530000E-05

0,1668001458.4245546,+1.07822000E-04

0,1668001458.9545546,+4.26437000E-04

0,1668001459.4745545,+4.70912000E-04

0,1668001459.9945545,+1.53338000E-04

0,1668001460.5245545,+5.72843000E-04

0,1668001461.0445545,+3.57439000E-04

0,1668001461.5745547,+2.66350000E-05

0,1668001462.0945547,+4.71558000E-04

0,1668001462.6245544,+4.29830000E-04

0,1668001463.1445546,+3.45365000E-04

0,1668001463.6745546,+4.43247000E-04

0,1668001464.1945546,+3.37788000E-04

0,1668001464.7245545,+3.74811000E-04

0,1668001465.2445545,+7.24891000E-04

0,1668001465.7745547,+8.03537000E-04

0,1668001466.2945547,+4.85266000E-04

0,1668001466.8245544,+7.48268000E-04

0,1668001467.3445544,+2.49080000E-05

0,1668001467.8745546,+9.24900000E-05

0,1668001468.3945546,-1.80005000E-04

0,1668001468.9105546,+2.37314000E-04

0,1668001469.4355545,-1.36518000E-04

0,1668001469.9765544,-1.97870000E-05

0,1668001470.4965546,-2.95560000E-04

0,1668001471.0265546,-5.52349000E-04

0,1668001471.5465546,-6.18932000E-04

0,1668001472.0745547,-3.11891000E-04

0,1668001472.5945547,-4.19911000E-04

0,1668001473.1245544,-2.79312000E-04

0,1668001473.6445546,-2.59255000E-04

0,1668001474.1745546,-8.63865000E-04

0,1668001474.7005546,-1.77777000E-04

0,1668001475.2205546,-5.61654000E-04

0,1668001475.7445545,-5.03918000E-04

