i,t_v,Resistencia(Ohms)
0,1669216071.8818357,+1.24671140E+02
0,1669216072.3203125,+1.24668220E+02
0,1669216072.765625,+1.24663540E+02
0,1669216073.203125,+1.24661250E+02
0,1669216073.6445312,+1.24658860E+02
0,1669216074.0859375,+1.24656990E+02
0,1669216074.5253906,+1.24656160E+02
0,1669216074.9697266,+1.24655950E+02
0,1669216075.4101562,+1.24655010E+02
0,1669216075.8496091,+1.24653870E+02
0,1669216076.288086,+1.24653970E+02
0,1669216076.727539,+1.24652100E+02
0,1669216077.165039,+1.24652830E+02
0,1669216077.6083984,+1.24651370E+02
0,1669216078.0468748,+1.24650330E+02
0,1669216078.488281,+1.24650640E+02
0,1669216078.928711,+1.24648560E+02
0,1669216079.3623044,+1.24647730E+02
0,1669216079.7988281,+1.24648460E+02
0,1669216080.2402341,+1.24647210E+02
0,1669216080.6787107,+1.24646900E+02
0,1669216081.1210938,+1.24646170E+02
0,1669216081.5585938,+1.24642430E+02
0,1669216082.0,+1.24639720E+02
0,1669216082.4394531,+1.24638160E+02
0,1669216082.8779294,+1.24635040E+02
0,1669216083.3164062,+1.24634520E+02
0,1669216083.758789,+1.24631810E+02
0,1669216084.1992188,+1.24632330E+02
0,1669216084.6376953,+1.24633690E+02
0,1669216085.0771484,+1.24633170E+02
0,1669216085.515625,+1.24634210E+02
0,1669216085.9550781,+1.24634520E+02
0,1669216086.3945312,+1.24635250E+02
0,1669216086.8339844,+1.24634000E+02
0,1669216087.2753906,+1.24633580E+02
0,1669216087.7158203,+1.24631190E+02
0,1669216088.1572266,+1.24626200E+02
0,1669216088.5957031,+1.24607890E+02
0,1669216089.0351562,+1.24611740E+02
0,1669216089.477539,+1.24613510E+02
0,1669216089.9189453,+1.24656260E+02
0,1669216090.359375,+1.24674570E+02
0,1669216090.7949216,+1.24693710E+02
0,1669216091.234375,+1.24719720E+02
0,1669216091.6738281,+1.24726690E+02
0,1669216092.1123047,+1.24717110E+02
0,1669216092.5527341,+1.24760910E+02
0,1669216092.9921875,+1.24761950E+02
0,1669216093.4316406,+1.24735110E+02
0,1669216093.868164,+1.24704940E+02
0,1669216094.3095703,+1.24697450E+02
0,1669216094.7490234,+1.24710350E+02
0,1669216095.1865234,+1.24739790E+02
0,1669216095.6259766,+1.24746550E+02
0,1669216096.0664062,+1.24788270E+02
0,1669216096.5048826,+1.24828110E+02
0,1669216096.9433591,+1.24813860E+02
0,1669216097.383789,+1.24819160E+02
0,1669216097.823242,+1.24816770E+02
0,1669216098.2636719,+1.24784110E+02
0,1669216098.7021484,+1.24778910E+02
0,1669216099.1425781,+1.24800020E+02
0,1669216099.582031,+1.24756120E+02
0,1669216100.0205078,+1.24787230E+02
0,1669216100.459961,+1.24685180E+02
0,1669216100.9023438,+1.24653450E+02
0,1669216101.3408203,+1.24613510E+02
0,1669216101.7822263,+1.24602580E+02
0,1669216102.2246094,+1.24588640E+02
0,1669216102.6640625,+1.24565450E+02
0,1669216103.1035156,+1.24548910E+02
0,1669216103.5458984,+1.24560660E+02
0,1669216103.9833984,+1.24550780E+02
0,1669216104.4248047,+1.24544750E+02
0,1669216104.8652341,+1.24523110E+02
0,1669216105.303711,+1.24518740E+02
0,1669216105.7451172,+1.24510210E+02
0,1669216106.1816406,+1.24504070E+02
0,1669216106.6220703,+1.24533720E+02
0,1669216107.0615234,+1.24519990E+02
0,1669216107.5,+1.24525920E+02
0,1669216107.9394531,+1.24547030E+02
0,1669216108.3779297,+1.24549950E+02
0,1669216108.8173828,+1.24561290E+02
0,1669216109.2529294,+1.24556190E+02
0,1669216109.6953125,+1.24519680E+02
0,1669216110.1328125,+1.24518530E+02
0,1669216110.5732422,+1.24499290E+02
0,1669216111.0126953,+1.24488680E+02
0,1669216111.4541016,+1.24466310E+02
0,1669216111.8925781,+1.24440930E+02
0,1669216112.3320312,+1.24405560E+02
0,1669216112.7734375,+1.24441550E+02
0,1669216113.2070312,+1.24482640E+02
0,1669216113.6484375,+1.24486910E+02
0,1669216114.0878906,+1.24477860E+02
0,1669216114.5273435,+1.24479520E+02
