i,t_v,tensión(V)
0,1668010838.3958092,+1.12672200E-03

0,1668010838.9158094,+1.12674200E-03

0,1668010839.4458094,+1.12661800E-03

0,1668010839.9658093,+1.12643000E-03

0,1668010840.4958093,+1.12661800E-03

0,1668010841.0158093,+1.12643000E-03

0,1668010841.5458095,+1.12585800E-03

0,1668010842.0658095,+1.12650300E-03

0,1668010842.5958092,+1.12643000E-03

0,1668010843.1158092,+1.12631600E-03

0,1668010843.6458094,+1.12610800E-03

0,1668010844.1758094,+1.12571200E-03

0,1668010844.6958094,+1.12542100E-03

0,1668010845.2258093,+1.12571200E-03

0,1668010845.7458093,+1.12566000E-03

0,1668010846.2758093,+1.12565000E-03

0,1668010846.7958093,+1.12557700E-03

0,1668010847.3258095,+1.12510800E-03

0,1668010847.8458095,+1.12538900E-03

0,1668010848.3708093,+1.12520200E-03

0,1668010848.9008095,+1.12520200E-03

0,1668010849.4208095,+1.12490000E-03

0,1668010849.9508092,+1.12493100E-03

0,1668010850.4708095,+1.12485900E-03

0,1668010851.0008094,+1.12467100E-03

0,1668010851.5248094,+1.12450500E-03

0,1668010852.0548093,+1.12434800E-03

0,1668010852.5748093,+1.12457700E-03

0,1668010853.1048095,+1.12477500E-03

0,1668010853.6248095,+1.12432800E-03

0,1668010854.1548092,+1.12428600E-03

0,1668010854.6748095,+1.12409900E-03

0,1668010855.2048094,+1.12400500E-03

0,1668010855.7248094,+1.12381800E-03

0,1668010856.2548094,+1.12396300E-03

0,1668010856.7748094,+1.12391100E-03

0,1668010857.3048096,+1.12370300E-03

0,1668010857.8248096,+1.12404700E-03

0,1668010858.3548093,+1.12327600E-03

0,1668010858.8748093,+1.12358900E-03

0,1668010859.4048095,+1.12362000E-03

0,1668010859.9348094,+1.12366200E-03

0,1668010860.4548094,+1.12354700E-03

0,1668010860.9848094,+1.12359900E-03

0,1668010861.5048094,+1.12359900E-03

0,1668010862.0348094,+1.12354700E-03

0,1668010862.5648096,+1.12360900E-03

0,1668010863.0848095,+1.12350500E-03

0,1668010863.6148093,+1.12303700E-03

0,1668010864.1348093,+1.12410900E-03

0,1668010864.6648095,+1.12397400E-03

0,1668010865.1848094,+1.12398400E-03

0,1668010865.7148094,+1.12376600E-03

0,1668010866.2448094,+1.12419200E-03

0,1668010866.7648094,+1.12397400E-03

0,1668010867.2948093,+1.12426500E-03

0,1668010867.8148093,+1.12414000E-03

0,1668010868.3448095,+1.12436900E-03

0,1668010868.8758092,+1.12397400E-03

0,1668010869.3958092,+1.12466100E-03

0,1668010869.9258094,+1.12449400E-03

0,1668010870.4458094,+1.12453600E-03

0,1668010870.9778094,+1.12447300E-03

0,1668010871.4978094,+1.12495200E-03

0,1668010872.0228093,+1.12491100E-03

0,1668010872.5498095,+1.12475400E-03

0,1668010873.0798092,+1.12526400E-03

0,1668010873.5998092,+1.12436900E-03

0,1668010874.1298094,+1.12515000E-03

0,1668010874.6498094,+1.12532700E-03

0,1668010875.1818094,+1.12515000E-03

0,1668010875.7018094,+1.12535800E-03

0,1668010876.2318094,+1.12548300E-03

0,1668010876.7518094,+1.12547300E-03

0,1668010877.2818093,+1.12541000E-03

