i,t_v,Resistencia(Ohms)
0,1669211573.5332031,+1.19295570E+02
0,1669211573.96875,+1.19203920E+02
0,1669211574.4052734,+1.19151390E+02
0,1669211574.8417969,+1.19121020E+02
0,1669211575.2832031,+1.19111450E+02
0,1669211575.720703,+1.19105520E+02
0,1669211576.1601562,+1.19091990E+02
0,1669211576.6035156,+1.19100310E+02
0,1669211577.0419922,+1.19106240E+02
0,1669211577.4814453,+1.19102600E+02
0,1669211577.9208982,+1.19095320E+02
0,1669211578.3603516,+1.19093660E+02
0,1669211578.8027344,+1.19108220E+02
0,1669211579.2460938,+1.19096990E+02
0,1669211579.6875,+1.19107390E+02
0,1669211580.1240232,+1.19096990E+02
0,1669211580.5664062,+1.19094490E+02
0,1669211581.0048826,+1.19095430E+02
0,1669211581.4462888,+1.19090950E+02
0,1669211581.883789,+1.19094070E+02
0,1669211582.323242,+1.19095950E+02
0,1669211582.7636719,+1.19090950E+02
0,1669211583.1992188,+1.19096150E+02
0,1669211583.640625,+1.19099380E+02
0,1669211584.0800781,+1.19097090E+02
0,1669211584.5205078,+1.19098860E+02
0,1669211584.9589841,+1.19101460E+02
0,1669211585.3984373,+1.19121020E+02
0,1669211585.8369138,+1.19121330E+02
0,1669211586.2763672,+1.19111760E+02
0,1669211586.7197266,+1.19131730E+02
0,1669211587.15625,+1.19270080E+02
0,1669211587.5996094,+1.19211410E+02
0,1669211588.038086,+1.19182390E+02
0,1669211588.477539,+1.19179890E+02
0,1669211588.9121094,+1.19180000E+02
0,1669211589.3554688,+1.19245430E+02
0,1669211589.7929688,+1.19180830E+02
0,1669211590.2294922,+1.19169070E+02
0,1669211590.6699219,+1.19146610E+02
0,1669211591.1083984,+1.19255410E+02
0,1669211591.5458984,+1.19147540E+02
0,1669211591.9863281,+1.19289120E+02
0,1669211592.4277344,+1.19266960E+02
0,1669211592.868164,+1.19155660E+02
0,1669211593.307617,+1.19159090E+02
0,1669211593.7480469,+1.19178640E+02
0,1669211594.1933594,+1.19505070E+02
0,1669211594.631836,+1.19126420E+02
0,1669211595.0742188,+1.19103850E+02
0,1669211595.5136716,+1.19127670E+02
0,1669211595.9541016,+1.19109680E+02
0,1669211596.3935547,+1.19105200E+02
0,1669211596.8320312,+1.19106140E+02
0,1669211597.2705078,+1.19102710E+02
0,1669211597.7109375,+1.19101040E+02
0,1669211598.1523438,+1.19098750E+02
0,1669211598.5917966,+1.19095950E+02
0,1669211599.03125,+1.19093450E+02
0,1669211599.4667969,+1.19094910E+02
0,1669211599.9091797,+1.19093550E+02
0,1669211600.3447266,+1.19090540E+02
0,1669211600.7861328,+1.19090950E+02
0,1669211601.225586,+1.19090430E+02
0,1669211601.663086,+1.19090430E+02
0,1669211602.1015627,+1.19090220E+02
0,1669211602.5371091,+1.19089910E+02
0,1669211602.9716794,+1.19088770E+02
0,1669211603.4101562,+1.19091060E+02
0,1669211603.850586,+1.19091990E+02
0,1669211604.290039,+1.19092720E+02
0,1669211604.7314453,+1.19091060E+02
0,1669211605.1689453,+1.19091580E+02
0,1669211605.6103516,+1.19091060E+02
0,1669211606.0478516,+1.19091990E+02
0,1669211606.4873047,+1.19091370E+02
0,1669211606.9248047,+1.19088350E+02
0,1669211607.3642578,+1.19088250E+02
0,1669211607.807617,+1.19089390E+02
0,1669211608.2470703,+1.19089700E+02
0,1669211608.6845703,+1.19088980E+02
0,1669211609.125,+1.19089910E+02
0,1669211609.5654294,+1.19087940E+02
0,1669211610.0058594,+1.19088040E+02
0,1669211610.4453125,+1.19088560E+02
0,1669211610.8847656,+1.19089390E+02
0,1669211611.3251953,+1.19087310E+02
0,1669211611.7646484,+1.19088350E+02
0,1669211612.2041013,+1.19089290E+02
0,1669211612.6455078,+1.19088140E+02
0,1669211613.0830078,+1.19087520E+02
0,1669211613.5234375,+1.19088770E+02
0,1669211613.9648438,+1.19088980E+02
0,1669211614.4003906,+1.19087940E+02
0,1669211614.8369138,+1.19088460E+02
0,1669211615.2714844,+1.19088140E+02
0,1669211615.7089844,+1.19088560E+02
0,1669211616.147461,+1.19088870E+02
0,1669211616.5878906,+1.19089700E+02
0,1669211617.03125,+1.19089180E+02
0,1669211617.4716794,+1.19089390E+02
0,1669211617.9101562,+1.19089500E+02
0,1669211618.3515625,+1.19087730E+02
0,1669211618.790039,+1.19088460E+02
0,1669211619.2294922,+1.19087730E+02
0,1669211619.6699219,+1.19087420E+02
0,1669211620.1103516,+1.19088560E+02
0,1669211620.5517578,+1.19087940E+02
0,1669211620.9892578,+1.19090020E+02
0,1669211621.4316406,+1.19089290E+02
0,1669211621.8701172,+1.19088140E+02
0,1669211622.3095703,+1.19088140E+02
0,1669211622.7539062,+1.19089180E+02
0,1669211623.198242,+1.19088350E+02
0,1669211623.6347656,+1.19088460E+02
0,1669211624.071289,+1.19089700E+02
0,1669211624.5078125,+1.19089390E+02
0,1669211624.9453125,+1.19088660E+02
0,1669211625.3808594,+1.19089600E+02
0,1669211625.821289,+1.19089080E+02
0,1669211626.2607422,+1.19086480E+02
0,1669211626.7011716,+1.19087730E+02
0,1669211627.1386719,+1.19089600E+02
0,1669211627.578125,+1.19088660E+02
0,1669211628.015625,+1.19087420E+02
0,1669211628.4521484,+1.19088560E+02
0,1669211628.8876953,+1.19087940E+02
