i,t_v,Resistencia(Ohms)
0,1669219435.785156,+1.25030960E+02
0,1669219436.2246094,+1.25028250E+02
0,1669219436.6640625,+1.25025860E+02
0,1669219437.100586,+1.25023990E+02
0,1669219437.5390625,+1.25026900E+02
0,1669219437.9785156,+1.25028250E+02
0,1669219438.4199219,+1.25030020E+02
0,1669219438.8583984,+1.25029600E+02
0,1669219439.296875,+1.25027940E+02
0,1669219439.7402341,+1.25027320E+02
0,1669219440.175781,+1.25026380E+02
0,1669219440.6171875,+1.25025960E+02
0,1669219441.05957,+1.25023570E+02
0,1669219441.4990234,+1.25023470E+02
0,1669219441.9414062,+1.25022110E+02
0,1669219442.3798828,+1.25022010E+02
0,1669219442.8222656,+1.25020870E+02
0,1669219443.2607422,+1.25012440E+02
0,1669219443.7011716,+1.25011300E+02
0,1669219444.1425781,+1.25007240E+02
0,1669219444.582031,+1.25004850E+02
0,1669219445.017578,+1.25002970E+02
0,1669219445.4511719,+1.25000580E+02
0,1669219445.8935547,+1.25000890E+02
0,1669219446.3320312,+1.24999540E+02
0,1669219446.7734375,+1.24999130E+02
0,1669219447.2158203,+1.24997880E+02
0,1669219447.6523438,+1.24997560E+02
0,1669219448.09375,+1.24996320E+02
0,1669219448.5322266,+1.24995380E+02
0,1669219448.972656,+1.24997150E+02
0,1669219449.4121094,+1.24999960E+02
0,1669219449.850586,+1.25001620E+02
0,1669219450.288086,+1.25001410E+02
0,1669219450.7294922,+1.25001000E+02
0,1669219451.171875,+1.24998600E+02
0,1669219451.6171875,+1.24997040E+02
0,1669219452.0546875,+1.24993920E+02
0,1669219452.495117,+1.24991950E+02
0,1669219452.9375,+1.24990800E+02
0,1669219453.3769531,+1.24989240E+02
0,1669219453.8173828,+1.24991220E+02
0,1669219454.2578125,+1.24987680E+02
0,1669219454.7011716,+1.24984250E+02
0,1669219455.1455078,+1.24980820E+02
0,1669219455.584961,+1.24975410E+02
0,1669219456.026367,+1.24973740E+02
0,1669219456.4628904,+1.24972180E+02
0,1669219456.9023438,+1.24970210E+02
0,1669219457.3398435,+1.24968130E+02
0,1669219457.790039,+1.24964800E+02
0,1669219458.2294922,+1.24965210E+02
0,1669219458.6660154,+1.24963760E+02
0,1669219459.1054688,+1.24962300E+02
0,1669219459.5429685,+1.24960430E+02
0,1669219459.984375,+1.24959800E+02
0,1669219460.4238281,+1.24958350E+02
0,1669219460.8652341,+1.24955540E+02
0,1669219461.303711,+1.24954710E+02
0,1669219461.7402341,+1.24952000E+02
0,1669219462.180664,+1.24951170E+02
0,1669219462.6191406,+1.24950650E+02
0,1669219463.05957,+1.24949190E+02
0,1669219463.5019531,+1.24949090E+02
0,1669219463.9453125,+1.24949510E+02
0,1669219464.383789,+1.24948990E+02
0,1669219464.8203125,+1.24948050E+02
0,1669219465.2558591,+1.24945970E+02
0,1669219465.696289,+1.24946380E+02
0,1669219466.1357422,+1.24946070E+02
0,1669219466.5761719,+1.24944510E+02
0,1669219467.0195312,+1.24943580E+02
0,1669219467.4589841,+1.24942950E+02
0,1669219467.9003906,+1.24942540E+02
0,1669219468.3417969,+1.24942640E+02
0,1669219468.7792969,+1.24940140E+02
0,1669219469.2226562,+1.24938270E+02
0,1669219469.665039,+1.24935570E+02
0,1669219470.1064453,+1.24933690E+02
0,1669219470.5439453,+1.24931610E+02
0,1669219470.9824219,+1.24933900E+02
0,1669219471.4208982,+1.24935250E+02
0,1669219471.859375,+1.24935980E+02
0,1669219472.2988281,+1.24932970E+02
0,1669219472.7382812,+1.24931300E+02
0,1669219473.175781,+1.24930260E+02
0,1669219473.620117,+1.24929010E+02
0,1669219474.0576172,+1.24928080E+02
0,1669219474.4980466,+1.24923600E+02
0,1669219474.9365234,+1.24916950E+02
0,1669219475.3779297,+1.24913200E+02
0,1669219475.8173828,+1.24909250E+02
0,1669219476.2597654,+1.24906750E+02
0,1669219476.6992188,+1.24903530E+02
0,1669219477.1416016,+1.24899990E+02
0,1669219477.582031,+1.24898120E+02
0,1669219478.0214844,+1.24895520E+02
0,1669219478.461914,+1.24893960E+02
0,1669219478.9023438,+1.24892500E+02
0,1669219479.3398435,+1.24890940E+02
0,1669219479.785156,+1.24889690E+02
0,1669219480.2226562,+1.24890520E+02
0,1669219480.6640625,+1.24889590E+02
0,1669219481.102539,+1.24890000E+02
0,1669219481.5410156,+1.24889900E+02
0,1669219481.9804688,+1.24890000E+02
0,1669219482.421875,+1.24889170E+02
0,1669219482.8632812,+1.24889380E+02
0,1669219483.2978513,+1.24888860E+02
0,1669219483.741211,+1.24887190E+02
0,1669219484.1796875,+1.24886670E+02
0,1669219484.618164,+1.24884280E+02
0,1669219485.0585938,+1.24883140E+02
0,1669219485.495117,+1.24881990E+02
0,1669219485.9326172,+1.24881160E+02
0,1669219486.3730469,+1.24879390E+02
0,1669219486.8125,+1.24878140E+02
0,1669219487.2529294,+1.24876270E+02
0,1669219487.6894531,+1.24873980E+02
0,1669219488.1269531,+1.24873360E+02
0,1669219488.5693357,+1.24872320E+02
0,1669219489.0097656,+1.24869820E+02
0,1669219489.4482422,+1.24867850E+02
0,1669219489.8925781,+1.24867430E+02
0,1669219490.3320312,+1.24864520E+02
0,1669219490.7773438,+1.24863580E+02
0,1669219491.2158203,+1.24862120E+02
0,1669219491.65625,+1.24861600E+02
0,1669219492.0966797,+1.24860360E+02
0,1669219492.5322266,+1.24857440E+02
0,1669219492.9716794,+1.24856300E+02
0,1669219493.416992,+1.24854840E+02
0,1669219493.8554688,+1.24853390E+02
0,1669219494.296875,+1.24852550E+02
0,1669219494.7382812,+1.24850580E+02
0,1669219495.1767578,+1.24849950E+02
0,1669219495.6210938,+1.24847770E+02
0,1669219496.0625,+1.24847150E+02
0,1669219496.5048826,+1.24845380E+02
0,1669219496.9462888,+1.24843300E+02
0,1669219497.383789,+1.24842050E+02
0,1669219497.8242185,+1.24840070E+02
0,1669219498.2597654,+1.24839550E+02
0,1669219498.6953125,+1.24837680E+02
0,1669219499.1357422,+1.24836530E+02
0,1669219499.5761719,+1.24835080E+02
0,1669219500.0166016,+1.24833830E+02
0,1669219500.4560544,+1.24832370E+02
0,1669219500.8984373,+1.24831330E+02
0,1669219501.3369138,+1.24831230E+02
0,1669219501.7763672,+1.24828940E+02
0,1669219502.2158203,+1.24828630E+02
0,1669219502.6552734,+1.24826550E+02
0,1669219503.0947263,+1.24825610E+02
0,1669219503.5341797,+1.24823950E+02
0,1669219503.9736328,+1.24822490E+02
0,1669219504.4160156,+1.24821560E+02
0,1669219504.8515625,+1.24820200E+02
0,1669219505.291992,+1.24819370E+02
0,1669219505.7304685,+1.24818330E+02
0,1669219506.1699219,+1.24816350E+02
0,1669219506.6171875,+1.24815940E+02
0,1669219507.055664,+1.24813650E+02
0,1669219507.4970703,+1.24813130E+02
0,1669219507.9404294,+1.24811050E+02
0,1669219508.378906,+1.24810220E+02
0,1669219508.819336,+1.24810110E+02
0,1669219509.256836,+1.24808140E+02
0,1669219509.696289,+1.24806680E+02
0,1669219510.1367185,+1.24805430E+02
0,1669219510.5761719,+1.24803660E+02
0,1669219511.015625,+1.24801890E+02
0,1669219511.4570312,+1.24799500E+02
0,1669219511.8955078,+1.24798670E+02
0,1669219512.3339844,+1.24796900E+02
0,1669219512.7714844,+1.24794930E+02
0,1669219513.2080076,+1.24794400E+02
0,1669219513.6464841,+1.24792430E+02
0,1669219514.0859375,+1.24791490E+02
0,1669219514.5283203,+1.24789200E+02
0,1669219514.9638672,+1.24786500E+02
0,1669219515.4023438,+1.24784730E+02
0,1669219515.8427734,+1.24784420E+02
0,1669219516.2802734,+1.24783480E+02
0,1669219516.7216797,+1.24781400E+02
0,1669219517.1591794,+1.24779010E+02
0,1669219517.602539,+1.24778700E+02
0,1669219518.0400388,+1.24778180E+02
0,1669219518.4824219,+1.24777870E+02
0,1669219518.9208982,+1.24780670E+02
0,1669219519.3632812,+1.24781710E+02
0,1669219519.807617,+1.24784310E+02
0,1669219520.2480469,+1.24784000E+02
0,1669219520.6875,+1.24783380E+02
0,1669219521.1230469,+1.24780780E+02
0,1669219521.5605469,+1.24778910E+02
0,1669219522.0,+1.24776300E+02
0,1669219522.4414062,+1.24772980E+02
0,1669219522.878906,+1.24771100E+02
0,1669219523.3154297,+1.24766730E+02
0,1669219523.7539062,+1.24766730E+02
0,1669219524.1904297,+1.24772980E+02
0,1669219524.6269531,+1.24776100E+02
0,1669219525.0673828,+1.24777970E+02
0,1669219525.5048826,+1.24776620E+02
0,1669219525.9423828,+1.24776720E+02
0,1669219526.3808594,+1.24776100E+02
0,1669219526.8203125,+1.24775680E+02
0,1669219527.256836,+1.24771100E+02
0,1669219527.6953125,+1.24771620E+02
0,1669219528.1337888,+1.24769440E+02
0,1669219528.5761719,+1.24768810E+02
0,1669219529.0117188,+1.24765590E+02
0,1669219529.4492188,+1.24763410E+02
0,1669219529.894531,+1.24762680E+02
0,1669219530.3330078,+1.24760390E+02
0,1669219530.7763672,+1.24758410E+02
0,1669219531.2128906,+1.24757480E+02
0,1669219531.65332,+1.24756330E+02
0,1669219532.0898438,+1.24755810E+02
0,1669219532.5322266,+1.24754770E+02
0,1669219532.9746094,+1.24753630E+02
0,1669219533.4140625,+1.24750820E+02
0,1669219533.8535156,+1.24749260E+02
0,1669219534.2949216,+1.24745510E+02
0,1669219534.7363281,+1.24741770E+02
0,1669219535.1767578,+1.24739900E+02
0,1669219535.6240232,+1.24735630E+02
0,1669219536.0625,+1.24733240E+02
0,1669219536.5029297,+1.24730740E+02
0,1669219536.9384766,+1.24728970E+02
0,1669219537.3720703,+1.24727310E+02
0,1669219537.8105466,+1.24724600E+02
0,1669219538.2519531,+1.24724400E+02
0,1669219538.6894531,+1.24722320E+02
0,1669219539.1328125,+1.24721280E+02
0,1669219539.5693357,+1.24720860E+02
0,1669219540.0097656,+1.24719300E+02
0,1669219540.4472656,+1.24717840E+02
0,1669219540.8847656,+1.24716700E+02
0,1669219541.328125,+1.24716390E+02
0,1669219541.7685544,+1.24715240E+02
0,1669219542.2080076,+1.24715450E+02
0,1669219542.6464841,+1.24713990E+02
0,1669219543.0859375,+1.24712430E+02
0,1669219543.5273435,+1.24710250E+02
0,1669219543.9677734,+1.24708060E+02
0,1669219544.4052734,+1.24705570E+02
0,1669219544.8417969,+1.24703590E+02
0,1669219545.2861328,+1.24703380E+02
0,1669219545.7246094,+1.24700260E+02
0,1669219546.165039,+1.24698290E+02
0,1669219546.5986328,+1.24697040E+02
0,1669219547.0371091,+1.24695480E+02
0,1669219547.4736328,+1.24693290E+02
0,1669219547.9179688,+1.24692360E+02
0,1669219548.3603516,+1.24691110E+02
0,1669219548.7978513,+1.24687570E+02
0,1669219549.2392578,+1.24687260E+02
0,1669219549.680664,+1.24684660E+02
0,1669219550.1230469,+1.24681750E+02
0,1669219550.5634766,+1.24679460E+02
0,1669219551.0058594,+1.24675920E+02
0,1669219551.4462888,+1.24686120E+02
0,1669219551.8798828,+1.24701300E+02
0,1669219552.3203125,+1.24711810E+02
0,1669219552.756836,+1.24718050E+02
0,1669219553.1953125,+1.24727730E+02
0,1669219553.6347656,+1.24728250E+02
0,1669219554.0761719,+1.24730120E+02
0,1669219554.515625,+1.24730430E+02
0,1669219554.9521484,+1.24732300E+02
0,1669219555.3925781,+1.24731890E+02
0,1669219555.8320312,+1.24731470E+02
0,1669219556.2714844,+1.24726480E+02
0,1669219556.7109375,+1.24724600E+02
0,1669219557.1542969,+1.24722630E+02
0,1669219557.59375,+1.24719720E+02
0,1669219558.0390625,+1.24715550E+02
0,1669219558.4755857,+1.24713680E+02
0,1669219558.916992,+1.24710350E+02
0,1669219559.356445,+1.24706920E+02
0,1669219559.7978513,+1.24704220E+02
0,1669219560.241211,+1.24700890E+02
0,1669219560.6816406,+1.24695480E+02
0,1669219561.120117,+1.24691630E+02
0,1669219561.5644531,+1.24697250E+02
0,1669219562.0,+1.24700050E+02
0,1669219562.4384766,+1.24699740E+02
0,1669219562.875,+1.24700470E+02
0,1669219563.314453,+1.24699330E+02
0,1669219563.756836,+1.24695890E+02
0,1669219564.194336,+1.24694330E+02
0,1669219564.6337888,+1.24690070E+02
0,1669219565.0722656,+1.24687360E+02
0,1669219565.5126953,+1.24683830E+02
0,1669219565.9511719,+1.24680600E+02
0,1669219566.3945312,+1.24679250E+02
0,1669219566.8369138,+1.24675400E+02
0,1669219567.274414,+1.24673220E+02
0,1669219567.7158203,+1.24671760E+02
0,1669219568.1542969,+1.24669370E+02
0,1669219568.5927734,+1.24666250E+02
0,1669219569.0351562,+1.24664060E+02
0,1669219569.4697266,+1.24661880E+02
0,1669219569.9101562,+1.24658340E+02
0,1669219570.3496091,+1.24655530E+02
0,1669219570.791992,+1.24653140E+02
0,1669219571.2294922,+1.24650750E+02
0,1669219571.671875,+1.24648560E+02
0,1669219572.111328,+1.24645440E+02
0,1669219572.5507812,+1.24642530E+02
0,1669219572.9892578,+1.24640550E+02
0,1669219573.4248047,+1.24639930E+02
0,1669219573.8691404,+1.24641070E+02
0,1669219574.307617,+1.24645230E+02
0,1669219574.7470703,+1.24649080E+02
0,1669219575.1933594,+1.24650640E+02
0,1669219575.6357422,+1.24651480E+02
0,1669219576.0751953,+1.24651160E+02
0,1669219576.515625,+1.24651370E+02
0,1669219576.9531252,+1.24649910E+02
0,1669219577.3935547,+1.24647730E+02
0,1669219577.8378906,+1.24646900E+02
0,1669219578.2783203,+1.24644710E+02
0,1669219578.7177732,+1.24643260E+02
0,1669219579.1601562,+1.24643050E+02
0,1669219579.5996094,+1.24640660E+02
0,1669219580.0400388,+1.24638260E+02
0,1669219580.4716794,+1.24636180E+02
0,1669219580.915039,+1.24634420E+02
0,1669219581.3554688,+1.24634620E+02
0,1669219581.7978513,+1.24634000E+02
0,1669219582.2392578,+1.24633060E+02
0,1669219582.6796875,+1.24630460E+02
0,1669219583.1210938,+1.24628800E+02
0,1669219583.5566406,+1.24626410E+02
0,1669219583.9960938,+1.24628380E+02
0,1669219584.4355469,+1.24630050E+02
0,1669219584.8769531,+1.24630460E+02
0,1669219585.3183594,+1.24630570E+02
0,1669219585.758789,+1.24629840E+02
0,1669219586.2011716,+1.24628170E+02
0,1669219586.640625,+1.24625050E+02
0,1669219587.0791013,+1.24624950E+02
0,1669219587.5195312,+1.24623910E+02
0,1669219587.959961,+1.24621100E+02
0,1669219588.4033203,+1.24619330E+02
0,1669219588.8447266,+1.24616730E+02
0,1669219589.2861328,+1.24615270E+02
0,1669219589.7216797,+1.24614960E+02
0,1669219590.1621091,+1.24617980E+02
0,1669219590.6035156,+1.24606640E+02
0,1669219591.0410156,+1.24603420E+02
0,1669219591.4794922,+1.24601230E+02
0,1669219591.9228516,+1.24596130E+02
0,1669219592.3662107,+1.24589890E+02
0,1669219592.807617,+1.24588120E+02
0,1669219593.2470703,+1.24586980E+02
0,1669219593.6894531,+1.24587920E+02
0,1669219594.1279297,+1.24586460E+02
0,1669219594.5693357,+1.24587190E+02
0,1669219595.0117188,+1.24586770E+02
0,1669219595.4501953,+1.24588020E+02
0,1669219595.8847656,+1.24586460E+02
0,1669219596.3251953,+1.24584900E+02
0,1669219596.7636719,+1.24585000E+02
0,1669219597.2050781,+1.24598420E+02
0,1669219597.6445312,+1.24596760E+02
0,1669219598.0898438,+1.24597800E+02
0,1669219598.5332031,+1.24605600E+02
0,1669219598.9707031,+1.24607790E+02
0,1669219599.4091797,+1.24617250E+02
0,1669219599.8476562,+1.24616940E+02
0,1669219600.2890625,+1.24607990E+02
0,1669219600.7265625,+1.24588960E+02
0,1669219601.1669922,+1.24584800E+02
0,1669219601.6103516,+1.24603940E+02
0,1669219602.0478516,+1.24603100E+02
0,1669219602.4873047,+1.24607470E+02
0,1669219602.9248047,+1.24611010E+02
0,1669219603.3671875,+1.24612990E+02
0,1669219603.8066406,+1.24619540E+02
0,1669219604.2480469,+1.24621620E+02
0,1669219604.6875,+1.24624430E+02
0,1669219605.125,+1.24627340E+02
0,1669219605.5625,+1.24628590E+02
0,1669219606.0019531,+1.24631190E+02
0,1669219606.4384766,+1.24632330E+02
0,1669219606.8798828,+1.24632230E+02
0,1669219607.321289,+1.24632020E+02
0,1669219607.7597654,+1.24629010E+02
0,1669219608.196289,+1.24611740E+02
0,1669219608.6367185,+1.24580320E+02
0,1669219609.0771484,+1.24576470E+02
0,1669219609.5146484,+1.24577930E+02
0,1669219609.9560544,+1.24570540E+02
0,1669219610.3964844,+1.24565860E+02
0,1669219610.8388672,+1.24561910E+02
0,1669219611.2783203,+1.24559210E+02
0,1669219611.7177732,+1.24556500E+02
0,1669219612.1572266,+1.24554420E+02
0,1669219612.5996094,+1.24551610E+02
0,1669219613.0419922,+1.24576790E+02
0,1669219613.4824219,+1.24588750E+02
0,1669219613.9208982,+1.24596860E+02
0,1669219614.3613281,+1.24604980E+02
0,1669219614.8017578,+1.24594370E+02
0,1669219615.2441406,+1.24580530E+02
0,1669219615.6816406,+1.24573140E+02
0,1669219616.1171875,+1.24567420E+02
0,1669219616.5576172,+1.24563160E+02
0,1669219616.9970703,+1.24560350E+02
0,1669219617.4335935,+1.24555770E+02
0,1669219617.8759766,+1.24555040E+02
0,1669219618.3164062,+1.24551920E+02
0,1669219618.7539062,+1.24555880E+02
0,1669219619.194336,+1.24553070E+02
0,1669219619.6357422,+1.24550360E+02
0,1669219620.0722656,+1.24548280E+02
0,1669219620.5097656,+1.24546310E+02
0,1669219620.9492188,+1.24547240E+02
0,1669219621.3876953,+1.24561490E+02
0,1669219621.823242,+1.24572210E+02
0,1669219622.2636719,+1.24563050E+02
0,1669219622.7050781,+1.24558480E+02
0,1669219623.1445312,+1.24550470E+02
0,1669219623.5810547,+1.24550470E+02
0,1669219624.0214844,+1.24552240E+02
0,1669219624.4609375,+1.24545890E+02
0,1669219624.8984373,+1.24562950E+02
0,1669219625.3398435,+1.24555670E+02
0,1669219625.78125,+1.24554110E+02
0,1669219626.2236328,+1.24546930E+02
0,1669219626.6611328,+1.24552650E+02
0,1669219627.1015627,+1.24552440E+02
0,1669219627.5410156,+1.24541730E+02
0,1669219627.9824219,+1.24586040E+02
0,1669219628.4208982,+1.24639620E+02
0,1669219628.8623044,+1.24661570E+02
0,1669219629.3007812,+1.24664480E+02
0,1669219629.7392578,+1.24670820E+02
0,1669219630.1777344,+1.24662290E+02
0,1669219630.618164,+1.24648350E+02
0,1669219631.0585938,+1.24606850E+02
0,1669219631.4980466,+1.24575120E+02
0,1669219631.9394531,+1.24612990E+02
0,1669219632.378906,+1.24640550E+02
0,1669219632.8164062,+1.24640860E+02
0,1669219633.2548828,+1.24654080E+02
0,1669219633.694336,+1.24616210E+02
0,1669219634.1328125,+1.24591350E+02
0,1669219634.5732422,+1.24580840E+02
0,1669219635.0166016,+1.24524460E+02
0,1669219635.4580078,+1.24516450E+02
0,1669219635.8964844,+1.24523940E+02
0,1669219636.3359375,+1.24532780E+02
0,1669219636.7753906,+1.24502720E+02
0,1669219637.2148438,+1.24484620E+02
0,1669219637.6542969,+1.24451640E+02
0,1669219638.09375,+1.24413260E+02
0,1669219638.5361328,+1.24400880E+02
0,1669219638.9765625,+1.24396200E+02
0,1669219639.4189453,+1.24392770E+02
0,1669219639.8583984,+1.24391410E+02
0,1669219640.3017578,+1.24388920E+02
0,1669219640.741211,+1.24388710E+02
0,1669219641.1855466,+1.24426570E+02
0,1669219641.6220703,+1.24498770E+02
0,1669219642.0615234,+1.24556290E+02
0,1669219642.4980466,+1.24555560E+02
0,1669219642.9365234,+1.24610800E+02
0,1669219643.3759766,+1.24629940E+02
0,1669219643.8134766,+1.24566180E+02
0,1669219644.256836,+1.24540790E+02
0,1669219644.694336,+1.24582090E+02
0,1669219645.1308594,+1.24592490E+02
0,1669219645.5771484,+1.24601130E+02
0,1669219646.0166016,+1.24620270E+02
0,1669219646.4560544,+1.24560450E+02
0,1669219646.897461,+1.24528410E+02
0,1669219647.3359375,+1.24497100E+02
0,1669219647.7753906,+1.24501370E+02
0,1669219648.2158203,+1.24507710E+02
0,1669219648.6591794,+1.24516870E+02
0,1669219649.0976562,+1.24519360E+02
0,1669219649.5332031,+1.24516040E+02
0,1669219649.9716794,+1.24508860E+02
0,1669219650.413086,+1.24507090E+02
0,1669219650.8515625,+1.24507300E+02
0,1669219651.2949216,+1.24505420E+02
0,1669219651.7363281,+1.24504070E+02
0,1669219652.1796875,+1.24503970E+02
0,1669219652.618164,+1.24502410E+02
0,1669219653.0585938,+1.24501680E+02
0,1669219653.4980466,+1.24501260E+02
0,1669219653.9365234,+1.24499600E+02
0,1669219654.378906,+1.24498350E+02
0,1669219654.8183594,+1.24499290E+02
0,1669219655.256836,+1.24496060E+02
0,1669219655.696289,+1.24496890E+02
0,1669219656.1337888,+1.24495440E+02
0,1669219656.5722654,+1.24494500E+02
0,1669219657.0097656,+1.24493980E+02
0,1669219657.4492188,+1.24492630E+02
0,1669219657.8935547,+1.24492210E+02
0,1669219658.3310547,+1.24489930E+02
0,1669219658.7705078,+1.24490240E+02
0,1669219659.2089844,+1.24487950E+02
0,1669219659.6484375,+1.24488470E+02
0,1669219660.086914,+1.24485660E+02
0,1669219660.5292969,+1.24485560E+02
0,1669219660.9677734,+1.24484000E+02
0,1669219661.4082031,+1.24480460E+02
0,1669219661.8476562,+1.24480250E+02
0,1669219662.2871094,+1.24487010E+02
0,1669219662.7236328,+1.24482120E+02
0,1669219663.1591794,+1.24496580E+02
0,1669219663.5986328,+1.24508860E+02
0,1669219664.0341797,+1.24515720E+02
0,1669219664.4755857,+1.24509590E+02
0,1669219664.9140625,+1.24476610E+02
0,1669219665.3525388,+1.24455910E+02
0,1669219665.7949216,+1.24482640E+02
0,1669219666.234375,+1.24521130E+02
0,1669219666.6767578,+1.24563570E+02
0,1669219667.1142578,+1.24572210E+02
0,1669219667.5517578,+1.24513640E+02
0,1669219667.9902344,+1.24482750E+02
0,1669219668.4277344,+1.24467460E+02
0,1669219668.8652341,+1.24453720E+02
0,1669219669.307617,+1.24419080E+02
0,1669219669.7470703,+1.24390480E+02
0,1669219670.1875,+1.24370300E+02
0,1669219670.6259766,+1.24397450E+02
0,1669219671.0654294,+1.24433440E+02
0,1669219671.5019531,+1.24527170E+02
0,1669219671.9423828,+1.24581670E+02
0,1669219672.3808594,+1.24603310E+02
0,1669219672.8242185,+1.24610180E+02
0,1669219673.2636719,+1.24587810E+02
0,1669219673.7011716,+1.24497940E+02
0,1669219674.1367185,+1.24446440E+02
