i,t_v,Resistencia(Ohms)
0,1669214910.2861328,+1.26115540E+02
0,1669214910.727539,+1.26115540E+02
0,1669214911.1660154,+1.26114500E+02
0,1669214911.6064453,+1.26113450E+02
0,1669214912.0458984,+1.26113040E+02
0,1669214912.488281,+1.26115330E+02
0,1669214912.9277344,+1.26111170E+02
0,1669214913.368164,+1.26109190E+02
0,1669214913.807617,+1.26106900E+02
0,1669214914.2441406,+1.26104920E+02
0,1669214914.6865234,+1.26105450E+02
0,1669214915.1240232,+1.26105340E+02
0,1669214915.55957,+1.26106070E+02
0,1669214915.9980466,+1.26106070E+02
0,1669214916.4365234,+1.26105550E+02
0,1669214916.8769531,+1.26105030E+02
0,1669214917.3125,+1.26104820E+02
0,1669214917.7529294,+1.26102430E+02
0,1669214918.1904297,+1.26103990E+02
0,1669214918.6337888,+1.26104610E+02
0,1669214919.0703125,+1.26104300E+02
0,1669214919.508789,+1.26105450E+02
0,1669214919.9482422,+1.26104300E+02
0,1669214920.383789,+1.26105860E+02
0,1669214920.823242,+1.26104820E+02
0,1669214921.2617188,+1.26105550E+02
0,1669214921.7001953,+1.26106280E+02
0,1669214922.1386719,+1.26103880E+02
0,1669214922.578125,+1.26103990E+02
0,1669214923.0166016,+1.26105030E+02
0,1669214923.4541016,+1.26103050E+02
0,1669214923.897461,+1.26101390E+02
0,1669214924.3378906,+1.26103160E+02
0,1669214924.7724607,+1.26102120E+02
0,1669214925.213867,+1.26102740E+02
0,1669214925.6523438,+1.26103680E+02
0,1669214926.0908203,+1.26103260E+02
0,1669214926.5283203,+1.26099930E+02
0,1669214926.9707031,+1.26097750E+02
0,1669214927.4082031,+1.26098680E+02
0,1669214927.8457031,+1.26100560E+02
0,1669214928.2832031,+1.26099200E+02
0,1669214928.725586,+1.26099520E+02
0,1669214929.1669922,+1.26097540E+02
0,1669214929.6035156,+1.26097330E+02
0,1669214930.0449219,+1.26095460E+02
0,1669214930.4863281,+1.26093690E+02
0,1669214930.9257812,+1.26094310E+02
0,1669214931.3701172,+1.26091090E+02
0,1669214931.8085938,+1.26092550E+02
0,1669214932.2480469,+1.26094830E+02
0,1669214932.6875,+1.26094630E+02
0,1669214933.1269531,+1.26092130E+02
0,1669214933.5644531,+1.26092130E+02
0,1669214934.0019531,+1.26093900E+02
0,1669214934.4433591,+1.26095460E+02
0,1669214934.8818357,+1.26094940E+02
0,1669214935.3203125,+1.26095770E+02
0,1669214935.7597654,+1.26095670E+02
0,1669214936.2001953,+1.26094310E+02
0,1669214936.6396484,+1.26090670E+02
0,1669214937.0830078,+1.26087550E+02
0,1669214937.5205078,+1.26088910E+02
0,1669214937.9589841,+1.26089010E+02
0,1669214938.397461,+1.26089110E+02
0,1669214938.8359375,+1.26086300E+02
0,1669214939.2763672,+1.26087760E+02
0,1669214939.7148438,+1.26086100E+02
0,1669214940.15332,+1.26086100E+02
0,1669214940.5927734,+1.26089010E+02
0,1669214941.0322266,+1.26090780E+02
0,1669214941.4755857,+1.26091190E+02
0,1669214941.9160156,+1.26091510E+02
0,1669214942.3535156,+1.26092230E+02
0,1669214942.7910156,+1.26092860E+02
0,1669214943.2294922,+1.26091820E+02
0,1669214943.6679688,+1.26090670E+02
0,1669214944.104492,+1.26089630E+02
0,1669214944.5410156,+1.26089320E+02
0,1669214944.9794922,+1.26091510E+02
0,1669214945.4160156,+1.26092860E+02
0,1669214945.8525388,+1.26092960E+02
0,1669214946.2949216,+1.26091920E+02
0,1669214946.734375,+1.26090880E+02
