i,t_v,Resistencia(Ohms)
0,1668615455.5468748,+1.20622300E+02
0,1668615455.9892578,+1.20620010E+02
0,1668615456.428711,+1.20620530E+02
0,1668615456.868164,+1.20620530E+02
0,1668615457.307617,+1.20631240E+02
0,1668615457.7509766,+1.20748480E+02
0,1668615458.1923828,+1.20962460E+02
0,1668615458.6357422,+1.20989710E+02
0,1668615459.0703125,+1.21033710E+02
0,1668615459.506836,+1.21065340E+02
0,1668615459.9453125,+1.21142830E+02
0,1668615460.3828125,+1.21175290E+02
0,1668615460.8183594,+1.21119330E+02
0,1668615461.258789,+1.21036830E+02
0,1668615461.6953125,+1.21014780E+02
0,1668615462.1347656,+1.21135550E+02
0,1668615462.5722654,+1.21051610E+02
0,1668615463.0117188,+1.20903680E+02
0,1668615463.4511719,+1.20920120E+02
0,1668615463.8886716,+1.21099040E+02
0,1668615464.3291016,+1.21376580E+02
0,1668615464.7685544,+1.21319990E+02
0,1668615465.2080076,+1.21171550E+02
0,1668615465.6464841,+1.21002610E+02
0,1668615466.0878906,+1.21137430E+02
0,1668615466.5253906,+1.21256740E+02
0,1668615466.9648438,+1.21113500E+02
0,1668615467.4033203,+1.21198490E+02
0,1668615467.84375,+1.21360450E+02
0,1668615468.2832031,+1.21499740E+02
0,1668615468.7246094,+1.21671490E+02
0,1668615469.1640625,+1.21350360E+02
0,1668615469.602539,+1.21353480E+02
0,1668615470.0449219,+1.21472180E+02
0,1668615470.4853513,+1.21559240E+02
0,1668615470.9248047,+1.21624260E+02
0,1668615471.368164,+1.21351400E+02
0,1668615471.8046875,+1.21363470E+02
0,1668615472.2480469,+1.21405700E+02
0,1668615472.6894531,+1.21396970E+02
0,1668615473.1289062,+1.21470100E+02
0,1668615473.5703125,+1.21487570E+02
0,1668615474.0097656,+1.21492560E+02
0,1668615474.4501953,+1.21463020E+02
0,1668615474.8867188,+1.21438890E+02
0,1668615475.3310547,+1.21459170E+02
0,1668615475.7714844,+1.21488200E+02
0,1668615476.209961,+1.21543950E+02
0,1668615476.6513672,+1.21557060E+02
0,1668615477.086914,+1.21568500E+02
0,1668615477.526367,+1.21531370E+02
0,1668615477.96875,+1.21531890E+02
0,1668615478.4101562,+1.21630290E+02
0,1668615478.8466794,+1.21770100E+02
0,1668615479.2890625,+1.21792160E+02
0,1668615479.7285156,+1.21719440E+02
0,1668615480.1669922,+1.21727350E+02
0,1668615480.6054688,+1.21790070E+02
0,1668615481.0439453,+1.21781130E+02
0,1668615481.4833984,+1.21804430E+02
0,1668615481.9228516,+1.21764280E+02
