i,t_v,tensión(V)
0,1668012731.7320492,+9.85478000E-04

0,1668012732.2520492,+9.85197000E-04

0,1668012732.7820492,+9.85364000E-04

0,1668012733.3120492,+9.85436000E-04

0,1668012733.8320491,+9.85010000E-04

0,1668012734.3620493,+9.84978000E-04

0,1668012734.8820493,+9.84500000E-04

0,1668012735.412049,+9.84656000E-04

0,1668012735.932049,+9.84573000E-04

0,1668012736.4620492,+9.84562000E-04

0,1668012736.9860492,+9.84437000E-04

0,1668012737.5130491,+9.83865000E-04

0,1668012738.043049,+9.83938000E-04

0,1668012738.5630493,+9.83719000E-04

0,1668012739.093049,+9.83802000E-04

0,1668012739.613049,+9.83532000E-04

0,1668012740.1430492,+9.83365000E-04

0,1668012740.673049,+9.83219000E-04

0,1668012741.1930492,+9.83292000E-04

0,1668012741.7230492,+9.82959000E-04

0,1668012742.2430491,+9.82938000E-04

0,1668012742.7740493,+9.82772000E-04

0,1668012743.2940493,+9.82938000E-04

0,1668012743.8240492,+9.82782000E-04

0,1668012744.3540492,+9.82595000E-04

0,1668012744.8740492,+9.82689000E-04

0,1668012745.405049,+9.82657000E-04

0,1668012745.925049,+9.82522000E-04

0,1668012746.4550493,+9.82845000E-04

0,1668012746.9750493,+9.82814000E-04

0,1668012747.505049,+9.82626000E-04

0,1668012748.0260494,+9.82689000E-04

0,1668012748.556049,+9.82855000E-04

0,1668012749.076049,+9.82751000E-04

0,1668012749.6060493,+9.82730000E-04

0,1668012750.1260493,+9.83063000E-04

0,1668012750.6580493,+9.83084000E-04

0,1668012751.1780493,+9.83344000E-04

0,1668012751.708049,+9.83022000E-04

0,1668012752.228049,+9.83324000E-04

0,1668012752.7580492,+9.83417000E-04

0,1668012753.2780492,+9.83428000E-04

0,1668012753.8080492,+9.83782000E-04

0,1668012754.3280492,+9.83615000E-04

0,1668012754.8580494,+9.83813000E-04

0,1668012755.3780494,+9.83719000E-04

0,1668012755.908049,+9.83521000E-04

0,1668012756.428049,+9.83958000E-04

0,1668012756.9580493,+9.83782000E-04

0,1668012757.4800491,+9.83782000E-04

0,1668012758.0100493,+9.83802000E-04

0,1668012758.5300493,+9.83906000E-04

0,1668012759.060049,+9.84135000E-04

0,1668012759.580049,+9.83906000E-04

0,1668012760.1100492,+9.83261000E-04

0,1668012760.6300492,+9.84229000E-04

0,1668012761.1600492,+9.84135000E-04

0,1668012761.6820493,+9.84104000E-04

0,1668012762.2120492,+9.84427000E-04

0,1668012762.7320492,+9.83990000E-04

0,1668012763.2620492,+9.84344000E-04

0,1668012763.7820492,+9.84531000E-04

0,1668012764.3120492,+9.84437000E-04

0,1668012764.8320491,+9.84437000E-04

0,1668012765.3630493,+9.84396000E-04

0,1668012765.8830492,+9.84125000E-04

0,1668012766.413049,+9.84562000E-04

0,1668012766.9400492,+9.84854000E-04

0,1668012767.4600492,+9.84521000E-04

0,1668012767.9730492,+9.84427000E-04

0,1668012768.5120492,+9.84614000E-04

0,1668012769.0420492,+9.84354000E-04

0,1668012769.5620494,+9.84448000E-04

0,1668012770.0920491,+9.84385000E-04

0,1668012770.612049,+9.84187000E-04

0,1668012771.1400492,+9.84552000E-04

0,1668012771.6600492,+9.84760000E-04

0,1668012772.1900492,+9.84479000E-04

0,1668012772.7200491,+9.84416000E-04

0,1668012773.2400491,+9.84364000E-04

0,1668012773.7700493,+9.84260000E-04

0,1668012774.2900493,+9.84125000E-04

0,1668012774.820049,+9.80898000E-04

0,1668012775.3400493,+9.84177000E-04

0,1668012775.8700492,+9.84468000E-04

0,1668012776.4000492,+9.84479000E-04

0,1668012776.9200492,+9.84364000E-04

0,1668012777.4500492,+9.84167000E-04

0,1668012777.9700494,+9.84666000E-04

0,1668012778.500049,+9.84635000E-04

0,1668012779.020049,+9.84718000E-04

0,1668012779.5500493,+9.84333000E-04

0,1668012780.080049,+9.84666000E-04

0,1668012780.6000493,+9.84604000E-04

0,1668012781.1300492,+9.84573000E-04

0,1668012781.6500492,+9.83906000E-04

0,1668012782.1800492,+9.84468000E-04

0,1668012782.7100494,+9.84344000E-04

0,1668012783.2300494,+9.84208000E-04

0,1668012783.760049,+9.84302000E-04

0,1668012784.280049,+9.84292000E-04

0,1668012784.8100493,+9.84239000E-04

0,1668012785.3300493,+9.84375000E-04

0,1668012785.8650491,+9.84208000E-04

0,1668012786.385049,+9.84125000E-04

0,1668012786.9150493,+9.84000000E-04

0,1668012787.4350493,+9.84292000E-04

0,1668012787.965049,+9.84135000E-04

0,1668012788.485049,+9.84094000E-04

0,1668012789.0150492,+9.84115000E-04

0,1668012789.5350492,+9.83854000E-04

0,1668012790.0650492,+9.84052000E-04

0,1668012790.5850492,+9.84083000E-04

0,1668012791.1150491,+9.83938000E-04

0,1668012791.635049,+9.83906000E-04

0,1668012792.165049,+9.84010000E-04

0,1668012792.688049,+9.84010000E-04

0,1668012793.2180493,+9.82303000E-04

0,1668012793.7380493,+9.82356000E-04

0,1668012794.2680492,+9.81866000E-04

0,1668012794.7880492,+9.81970000E-04

0,1668012795.3180492,+9.82251000E-04

0,1668012795.8380492,+9.82075000E-04

0,1668012796.3680491,+9.82002000E-04

0,1668012796.8790493,+9.82158000E-04

0,1668012797.4220493,+9.82387000E-04

0,1668012797.9420493,+9.82449000E-04

0,1668012798.4670491,+9.82480000E-04

0,1668012798.997049,+9.82491000E-04

0,1668012799.517049,+9.82814000E-04

0,1668012800.0470493,+9.82824000E-04

0,1668012800.5670493,+9.83022000E-04

0,1668012801.097049,+9.82990000E-04

0,1668012801.617049,+9.82990000E-04

0,1668012802.1470492,+9.83511000E-04

0,1668012802.6670492,+9.83324000E-04

0,1668012803.1960492,+9.83376000E-04

0,1668012803.7160492,+9.83292000E-04

0,1668012804.2460492,+9.83625000E-04

0,1668012804.7660494,+9.83407000E-04

0,1668012805.296049,+9.83438000E-04

0,1668012805.817049,+9.83573000E-04

0,1668012806.3470492,+9.83511000E-04

0,1668012806.8670492,+9.83490000E-04

0,1668012807.3970492,+9.83521000E-04

0,1668012807.9170492,+9.83396000E-04

0,1668012808.4510493,+9.83084000E-04

0,1668012808.9710493,+9.83230000E-04

0,1668012809.4920492,+9.83396000E-04

0,1668012810.0220492,+9.83084000E-04

0,1668012810.5420492,+9.82834000E-04

0,1668012811.0720491,+9.83074000E-04

0,1668012811.6020494,+9.82782000E-04

0,1668012812.1220493,+9.82751000E-04

0,1668012812.652049,+9.82720000E-04

0,1668012813.172049,+9.82345000E-04

0,1668012813.7020493,+9.82095000E-04

0,1668012814.2220492,+9.82012000E-04

0,1668012814.7520492,+9.81825000E-04

0,1668012815.2820492,+9.81741000E-04

0,1668012815.8020494,+9.81575000E-04

0,1668012816.3320491,+9.81481000E-04

0,1668012816.852049,+9.81002000E-04

0,1668012817.3820493,+9.80971000E-04

0,1668012817.912049,+9.80898000E-04

0,1668012818.432049,+9.80597000E-04

0,1668012818.9620492,+9.80649000E-04

0,1668012819.4820492,+9.80440000E-04

0,1668012820.0120492,+9.80378000E-04

0,1668012820.5320492,+9.80211000E-04

0,1668012821.0620494,+9.80690000E-04

0,1668012821.5920491,+9.80284000E-04

0,1668012822.112049,+9.80191000E-04

0,1668012822.6420493,+9.80388000E-04

0,1668012823.1620493,+9.80492000E-04

0,1668012823.6920493,+9.80482000E-04

0,1668012824.2220492,+9.80253000E-04

0,1668012824.7420492,+9.80513000E-04

0,1668012825.2720492,+9.80576000E-04

0,1668012825.7920492,+9.80555000E-04

0,1668012826.3230493,+9.80732000E-04

0,1668012826.8430493,+9.80961000E-04

0,1668012827.373049,+9.80878000E-04

0,1668012827.893049,+9.81211000E-04

0,1668012828.4230492,+9.81304000E-04

0,1668012828.9430492,+9.81252000E-04

0,1668012829.4730492,+9.81669000E-04

0,1668012829.9940493,+9.81835000E-04

0,1668012830.524049,+9.81804000E-04

0,1668012831.0440493,+9.82147000E-04

0,1668012831.5700493,+9.82449000E-04

0,1668012832.1000493,+9.82605000E-04

0,1668012832.6200492,+9.82657000E-04

0,1668012833.1500492,+9.83053000E-04

0,1668012833.6700492,+9.82970000E-04

0,1668012834.2000492,+9.83271000E-04

0,1668012834.7200491,+9.83344000E-04

0,1668012835.2520492,+9.83563000E-04

0,1668012835.777049,+9.83979000E-04

0,1668012836.297049,+9.83854000E-04

0,1668012836.8280492,+9.84156000E-04

0,1668012837.3480492,+9.84156000E-04

0,1668012837.8780494,+9.84156000E-04

0,1668012838.3980494,+9.84552000E-04

0,1668012838.928049,+9.84593000E-04

0,1668012839.4580493,+9.84521000E-04

0,1668012839.9780493,+9.84437000E-04

0,1668012840.5080492,+9.84500000E-04

0,1668012841.0280492,+9.84729000E-04

0,1668012841.5520492,+9.84552000E-04

0,1668012842.073049,+9.84552000E-04

0,1668012842.6060493,+9.84364000E-04

0,1668012843.1260493,+9.84344000E-04

0,1668012843.6560493,+9.83896000E-04

0,1668012844.1760492,+9.83469000E-04

0,1668012844.7060492,+9.83625000E-04

0,1668012845.2260492,+9.83334000E-04

0,1668012845.7560492,+9.83261000E-04

0,1668012846.281049,+9.82720000E-04

0,1668012846.8030493,+9.82480000E-04

0,1668012847.3270493,+9.82585000E-04

0,1668012847.857049,+9.82303000E-04

0,1668012848.377049,+9.82002000E-04

0,1668012848.9070492,+9.81793000E-04

0,1668012849.4270492,+9.81554000E-04

0,1668012849.9540493,+9.81544000E-04

0,1668012850.481049,+9.81419000E-04

0,1668012851.0110493,+9.81419000E-04

0,1668012851.5310493,+9.81398000E-04

0,1668012852.061049,+9.81263000E-04

0,1668012852.5810492,+9.81075000E-04

0,1668012853.1110492,+9.80971000E-04

0,1668012853.6310492,+9.80898000E-04

0,1668012854.1610491,+9.81367000E-04

0,1668012854.691049,+9.81315000E-04

0,1668012855.2110493,+9.80919000E-04

0,1668012855.741049,+9.80815000E-04

0,1668012856.261049,+9.81096000E-04

0,1668012856.7910492,+9.81054000E-04

0,1668012857.3110492,+9.81065000E-04

0,1668012857.8410492,+9.80992000E-04

0,1668012858.3710492,+9.81023000E-04

0,1668012858.8910491,+9.80919000E-04

0,1668012859.421049,+9.80930000E-04

0,1668012859.941049,+9.80898000E-04

0,1668012860.4710493,+9.80888000E-04

0,1668012860.9910493,+9.81242000E-04

0,1668012861.521049,+9.81002000E-04

0,1668012862.0510492,+9.81023000E-04

0,1668012862.5710492,+9.81054000E-04

0,1668012863.1010492,+9.80846000E-04

0,1668012863.6210492,+9.81148000E-04

0,1668012864.1510491,+9.81023000E-04

0,1668012864.681049,+9.80721000E-04

0,1668012865.201049,+9.81044000E-04

0,1668012865.7310493,+9.81075000E-04

0,1668012866.2510493,+9.81086000E-04

0,1668012866.7820492,+9.81523000E-04

0,1668012867.3020494,+9.80940000E-04

0,1668012867.8320491,+9.81200000E-04

0,1668012868.352049,+9.80992000E-04

0,1668012868.8820493,+9.81336000E-04

0,1668012869.4020493,+9.81325000E-04

0,1668012869.932049,+9.81471000E-04

0,1668012870.4530492,+9.81346000E-04

0,1668012870.9830492,+9.81398000E-04

0,1668012871.5030491,+9.81054000E-04

0,1668012872.033049,+9.81585000E-04

0,1668012872.5550492,+9.81377000E-04

0,1668012873.0850492,+9.81367000E-04

0,1668012873.6050491,+9.81606000E-04

0,1668012874.135049,+9.81533000E-04

0,1668012874.6550493,+9.81408000E-04

0,1668012875.185049,+9.81669000E-04

