i,t_v,tensión(V)
0,1668614669.1845703,+1.20976400E+02
0,1668614669.6240232,+1.20976080E+02
0,1668614670.0615234,+1.20977230E+02
0,1668614670.5009763,+1.20977960E+02
0,1668614670.9404294,+1.20978270E+02
0,1668614671.3798828,+1.20979000E+02
0,1668614671.8164062,+1.20979200E+02
0,1668614672.256836,+1.20980140E+02
0,1668614672.691406,+1.20980240E+02
0,1668614673.131836,+1.20980760E+02
0,1668614673.5703125,+1.20982120E+02
0,1668614674.0058594,+1.20982120E+02
0,1668614674.444336,+1.20982430E+02
0,1668614674.883789,+1.20983680E+02
0,1668614675.3251953,+1.20983890E+02
0,1668614675.7685544,+1.20984510E+02
0,1668614676.2089844,+1.20984930E+02
0,1668614676.6464841,+1.20985760E+02
0,1668614677.082031,+1.20986490E+02
0,1668614677.522461,+1.20986070E+02
0,1668614677.9609375,+1.20987110E+02
0,1668614678.397461,+1.20988050E+02
0,1668614678.8330078,+1.20988460E+02
0,1668614679.2675781,+1.20989290E+02
0,1668614679.7070312,+1.20989290E+02
0,1668614680.1484375,+1.20989190E+02
0,1668614680.5888672,+1.20990750E+02
0,1668614681.0292969,+1.20990750E+02
0,1668614681.46875,+1.20992000E+02
0,1668614681.9052734,+1.20992420E+02
0,1668614682.3427734,+1.20992730E+02
0,1668614682.7841797,+1.20993770E+02
0,1668614683.225586,+1.20993980E+02
0,1668614683.6640625,+1.20994600E+02
0,1668614684.1035156,+1.20994600E+02
0,1668614684.5400388,+1.20995430E+02
0,1668614684.9794922,+1.20996260E+02
0,1668614685.4208982,+1.20996370E+02
0,1668614685.8613281,+1.20996990E+02
0,1668614686.3007812,+1.20998240E+02
0,1668614686.7392578,+1.20997820E+02
0,1668614687.175781,+1.20998450E+02
0,1668614687.6132812,+1.20999590E+02
0,1668614688.0507812,+1.20999070E+02
0,1668614688.4853513,+1.21000950E+02
0,1668614688.9228516,+1.21000220E+02
0,1668614689.3603516,+1.21001880E+02
0,1668614689.7998047,+1.21001260E+02
0,1668614690.2353516,+1.21003550E+02
0,1668614690.6728516,+1.21002510E+02
0,1668614691.1123047,+1.21003860E+02
0,1668614691.5498044,+1.21003340E+02
0,1668614691.9853513,+1.21003750E+02
0,1668614692.421875,+1.21004270E+02
0,1668614692.8574219,+1.21005210E+02
0,1668614693.2949216,+1.21005420E+02
0,1668614693.734375,+1.21006770E+02
0,1668614694.1728516,+1.21006560E+02
0,1668614694.6074216,+1.21006670E+02
0,1668614695.0449219,+1.21008120E+02
0,1668614695.4824219,+1.21008330E+02
0,1668614695.9208982,+1.21008850E+02
0,1668614696.3554688,+1.21009680E+02
0,1668614696.7929688,+1.21009890E+02
0,1668614697.2314453,+1.21010520E+02
0,1668614697.6669922,+1.21011140E+02
0,1668614698.1015627,+1.21011140E+02
0,1668614698.5371091,+1.21012080E+02
0,1668614698.977539,+1.21013120E+02
0,1668614699.4160156,+1.21013740E+02
0,1668614699.8525388,+1.21013740E+02
0,1668614700.2890625,+1.21014680E+02
0,1668614700.7246094,+1.21015300E+02
0,1668614701.1601562,+1.21015200E+02
0,1668614701.5986328,+1.21016970E+02
0,1668614702.0410156,+1.21016650E+02
0,1668614702.4785156,+1.21017380E+02
0,1668614702.9208982,+1.21017380E+02
0,1668614703.3583984,+1.21018210E+02
0,1668614703.7949216,+1.21019250E+02
0,1668614704.2304685,+1.21019460E+02
0,1668614704.6640625,+1.21019880E+02
0,1668614705.100586,+1.21020710E+02
0,1668614705.5361328,+1.21020400E+02
0,1668614705.972656,+1.21021850E+02
0,1668614706.4101562,+1.21022060E+02
0,1668614706.8447266,+1.21023310E+02
0,1668614707.28125,+1.21022580E+02
0,1668614707.71875,+1.21023410E+02
0,1668614708.1582031,+1.21024870E+02
0,1668614708.59375,+1.21025180E+02
0,1668614709.0302732,+1.21025290E+02
0,1668614709.4658203,+1.21025910E+02
0,1668614709.9042966,+1.21026330E+02
0,1668614710.3457031,+1.21026950E+02
0,1668614710.7822263,+1.21027580E+02
0,1668614711.2216797,+1.21027780E+02
0,1668614711.6611328,+1.21028200E+02
0,1668614712.102539,+1.21028620E+02
0,1668614712.5439453,+1.21029140E+02
0,1668614712.9804688,+1.21030490E+02
0,1668614713.4199219,+1.21029550E+02
0,1668614713.856445,+1.21031220E+02
0,1668614714.2939453,+1.21031420E+02
0,1668614714.7333984,+1.21031740E+02
0,1668614715.1787107,+1.21031840E+02
0,1668614715.6191406,+1.21033190E+02
0,1668614716.055664,+1.21032780E+02
0,1668614716.5,+1.21033190E+02
0,1668614716.9375,+1.21034340E+02
0,1668614717.3759766,+1.21034650E+02
0,1668614717.814453,+1.21035270E+02
0,1668614718.2509766,+1.21036000E+02
0,1668614718.691406,+1.21036210E+02
0,1668614719.1269531,+1.21036210E+02
0,1668614719.5722654,+1.21037770E+02
0,1668614720.008789,+1.21037670E+02
0,1668614720.4482422,+1.21038290E+02
0,1668614720.8886716,+1.21038080E+02
0,1668614721.3271482,+1.21038810E+02
0,1668614721.7685544,+1.21039850E+02
0,1668614722.2070312,+1.21039330E+02
0,1668614722.6464841,+1.21040890E+02
0,1668614723.0859375,+1.21041200E+02
0,1668614723.5214844,+1.21041720E+02
0,1668614723.9570312,+1.21041620E+02
0,1668614724.399414,+1.21043180E+02
0,1668614724.8408203,+1.21044010E+02
0,1668614725.28125,+1.21044320E+02
0,1668614725.720703,+1.21043800E+02
0,1668614726.1611328,+1.21043390E+02
0,1668614726.600586,+1.21045260E+02
0,1668614727.0410156,+1.21045470E+02
0,1668614727.4824219,+1.21046090E+02
0,1668614727.9199219,+1.21046820E+02
0,1668614728.3583984,+1.21047240E+02
0,1668614728.796875,+1.21047650E+02
0,1668614729.2333982,+1.21048380E+02
0,1668614729.6787107,+1.21048380E+02
0,1668614730.118164,+1.21049730E+02
0,1668614730.5576172,+1.21050360E+02
0,1668614730.9980466,+1.21050360E+02
0,1668614731.4375,+1.21050980E+02
0,1668614731.875,+1.21052330E+02
0,1668614732.3125,+1.21052130E+02
0,1668614732.7490234,+1.21052440E+02
0,1668614733.1884763,+1.21053580E+02
0,1668614733.6269531,+1.21054410E+02
0,1668614734.0634766,+1.21054830E+02
0,1668614734.4990234,+1.21055560E+02
0,1668614734.9355469,+1.21055350E+02
0,1668614735.3730469,+1.21054930E+02
0,1668614735.8095703,+1.21057010E+02
0,1668614736.2460938,+1.21057010E+02
0,1668614736.6816406,+1.21056910E+02
0,1668614737.1210938,+1.21057530E+02
0,1668614737.5566406,+1.21057850E+02
0,1668614737.991211,+1.21058780E+02
0,1668614738.4306638,+1.21059510E+02
0,1668614738.8691404,+1.21060140E+02
0,1668614739.307617,+1.21060760E+02
0,1668614739.7451172,+1.21060550E+02
0,1668614740.1845703,+1.21061490E+02
